timestamp,date,hour,month,day_of_week,is_weekday,it_load_kw,cooling_power_kw,overhead_power_kw,total_facility_power_kw,pue,outside_temp_c,server_inlet_temp_c,humidity_pct,water_usage_litres,is_anomaly,wue,dcie_pct
2024-06-08 18:00:00,2024-06-08,18,6,Saturday,0,950.9,600.0,69.96,1620.86,1.7046,32.93,24.93,44.82,653.66,0,0.6874,58.66
2024-06-08 19:00:00,2024-06-08,19,6,Saturday,0,868.07,532.51,61.97,1462.55,1.6848,27.11,23.55,47.97,582.66,0,0.6712,59.35
2024-06-08 20:00:00,2024-06-08,20,6,Saturday,0,917.13,549.26,61.06,1527.45,1.6655,27.54,24.57,53.84,589.42,0,0.6427,60.04
2024-06-08 21:00:00,2024-06-08,21,6,Saturday,0,891.39,547.37,55.65,1494.42,1.6765,27.97,23.47,45.43,562.64,0,0.6312,59.65
2024-06-08 22:00:00,2024-06-08,22,6,Saturday,0,850.96,516.65,51.5,1419.11,1.6677,27.24,21.08,39.18,529.58,0,0.6223,59.96
2024-06-08 23:00:00,2024-06-08,23,6,Saturday,0,870.69,492.22,59.64,1422.55,1.6338,26.06,21.0,45.12,522.01,0,0.5995,61.21
2024-06-09 00:00:00,2024-06-09,0,6,Sunday,0,861.57,484.55,65.33,1411.46,1.6382,27.5,23.02,45.97,502.25,0,0.5829,61.04
2024-06-09 01:00:00,2024-06-09,1,6,Sunday,0,858.71,489.01,58.39,1406.1,1.6375,24.92,22.51,57.23,500.51,0,0.5829,61.07
2024-06-09 02:00:00,2024-06-09,2,6,Sunday,0,909.37,515.08,62.01,1486.45,1.6346,24.94,25.97,56.32,527.75,0,0.5803,61.18
2024-06-09 03:00:00,2024-06-09,3,6,Sunday,0,838.85,524.84,67.13,1430.82,1.7057,25.77,24.41,48.53,560.04,0,0.6676,58.63
2024-06-09 04:00:00,2024-06-09,4,6,Sunday,0,928.26,556.61,67.01,1551.89,1.6718,29.22,24.54,42.08,634.8,0,0.6839,59.82
2024-06-09 05:00:00,2024-06-09,5,6,Sunday,0,904.85,548.26,62.14,1515.25,1.6746,29.44,22.36,45.79,589.18,0,0.6511,59.72
2024-06-09 06:00:00,2024-06-09,6,6,Sunday,0,912.73,571.83,60.85,1545.4,1.6932,30.58,23.79,39.09,597.91,0,0.6551,59.06
2024-06-09 07:00:00,2024-06-09,7,6,Sunday,0,866.11,560.82,52.41,1479.33,1.708,32.88,25.22,40.71,635.99,0,0.7343,58.55
2024-06-09 08:00:00,2024-06-09,8,6,Sunday,0,975.5,584.82,56.85,1617.17,1.6578,28.4,24.92,50.75,630.28,0,0.6461,60.32
2024-06-09 09:00:00,2024-06-09,9,6,Sunday,0,937.01,600.0,58.6,1595.6,1.7029,34.16,24.07,49.39,666.7,0,0.7115,58.72
2024-06-09 10:00:00,2024-06-09,10,6,Sunday,0,964.26,600.0,55.74,1620.0,1.68,34.77,23.83,47.74,674.8,0,0.6998,59.52
2024-06-09 11:00:00,2024-06-09,11,6,Sunday,0,994.81,600.0,61.24,1656.05,1.6647,38.17,25.55,42.56,707.44,0,0.7111,60.07
2024-06-09 12:00:00,2024-06-09,12,6,Sunday,0,1018.88,600.0,69.56,1688.44,1.6572,31.94,24.38,36.39,590.12,0,0.5792,60.34
2024-06-09 13:00:00,2024-06-09,13,6,Sunday,0,946.79,600.0,67.59,1614.37,1.7051,37.94,24.55,44.46,667.41,0,0.7049,58.65
2024-06-09 14:00:00,2024-06-09,14,6,Sunday,0,969.03,600.0,61.22,1630.25,1.6823,34.48,24.82,39.72,629.62,0,0.6497,59.44
2024-06-09 15:00:00,2024-06-09,15,6,Sunday,0,975.46,600.0,63.9,1639.36,1.6806,34.51,26.4,40.53,663.14,0,0.6798,59.5
2024-06-09 16:00:00,2024-06-09,16,6,Sunday,0,938.13,592.46,56.36,1586.94,1.6916,35.85,24.63,48.11,660.56,0,0.7041,59.12
2024-06-09 17:00:00,2024-06-09,17,6,Sunday,0,997.74,600.0,67.32,1665.06,1.6688,32.42,26.42,56.99,649.74,0,0.6512,59.92
2024-06-09 18:00:00,2024-06-09,18,6,Sunday,0,958.28,600.0,52.19,1610.47,1.6806,30.8,24.63,44.48,624.37,0,0.6516,59.5
2024-06-09 19:00:00,2024-06-09,19,6,Sunday,0,874.14,525.11,64.56,1463.81,1.6746,29.19,22.07,46.0,572.38,0,0.6548,59.72
2024-06-09 20:00:00,2024-06-09,20,6,Sunday,0,866.44,512.96,62.48,1441.88,1.6641,26.53,23.01,39.82,552.73,0,0.6379,60.09
2024-06-09 21:00:00,2024-06-09,21,6,Sunday,0,856.32,479.49,56.22,1392.03,1.6256,26.41,22.6,40.8,507.21,0,0.5923,61.52
2024-06-09 22:00:00,2024-06-09,22,6,Sunday,0,879.79,541.95,58.96,1480.7,1.683,24.24,22.24,44.43,533.06,0,0.6059,59.42
2024-06-09 23:00:00,2024-06-09,23,6,Sunday,0,873.53,531.65,54.33,1459.51,1.6708,25.08,22.62,32.25,580.56,0,0.6646,59.85
2024-06-10 00:00:00,2024-06-10,0,6,Monday,1,1018.84,522.98,54.54,1596.37,1.5668,20.33,24.05,39.82,536.43,0,0.5265,63.82
2024-06-10 01:00:00,2024-06-10,1,6,Monday,1,1008.15,571.23,52.04,1631.42,1.6182,26.03,23.94,47.87,512.31,0,0.5082,61.8
2024-06-10 02:00:00,2024-06-10,2,6,Monday,1,1039.59,575.18,63.84,1678.61,1.6147,25.43,25.36,53.42,564.28,0,0.5428,61.93
2024-06-10 03:00:00,2024-06-10,3,6,Monday,1,1079.61,600.0,66.03,1745.64,1.6169,25.79,23.62,47.08,600.28,0,0.556,61.85
2024-06-10 04:00:00,2024-06-10,4,6,Monday,1,1034.2,575.11,49.19,1658.5,1.6037,27.94,23.67,41.42,613.69,0,0.5934,62.36
2024-06-10 05:00:00,2024-06-10,5,6,Monday,1,1059.88,592.31,69.19,1721.39,1.6241,25.84,25.59,38.77,563.28,0,0.5315,61.57
2024-06-10 06:00:00,2024-06-10,6,6,Monday,1,988.29,600.0,59.94,1648.23,1.6678,33.86,25.12,43.76,623.66,0,0.631,59.96
2024-06-10 07:00:00,2024-06-10,7,6,Monday,1,1034.73,600.0,61.45,1696.18,1.6392,31.09,23.34,44.06,630.67,0,0.6095,61.01
2024-06-10 08:00:00,2024-06-10,8,6,Monday,1,1097.08,596.46,52.64,1746.17,1.5917,32.21,25.21,41.0,641.43,0,0.5847,62.83
2024-06-10 09:00:00,2024-06-10,9,6,Monday,1,1085.69,600.0,66.6,1752.3,1.614,31.6,26.43,48.94,624.36,0,0.5751,61.96
2024-06-10 10:00:00,2024-06-10,10,6,Monday,1,1107.82,600.0,61.0,1768.82,1.5967,34.38,24.82,38.36,657.98,0,0.5939,62.63
2024-06-10 11:00:00,2024-06-10,11,6,Monday,1,1165.76,600.0,65.69,1831.45,1.571,37.6,24.45,41.52,657.07,0,0.5636,63.65
2024-06-10 12:00:00,2024-06-10,12,6,Monday,1,1158.5,600.0,66.1,1824.6,1.575,37.07,26.06,43.17,634.83,0,0.548,63.49
2024-06-10 13:00:00,2024-06-10,13,6,Monday,1,1137.29,600.0,66.67,1803.96,1.5862,36.54,24.44,55.97,668.8,0,0.5881,63.04
2024-06-10 14:00:00,2024-06-10,14,6,Monday,1,1084.02,600.0,56.76,1740.78,1.6059,35.42,25.57,49.5,670.21,0,0.6183,62.27
2024-06-10 15:00:00,2024-06-10,15,6,Monday,1,1124.11,600.0,58.96,1783.07,1.5862,32.82,24.72,47.26,663.41,0,0.5902,63.04
2024-06-10 16:00:00,2024-06-10,16,6,Monday,1,1139.05,600.0,56.94,1795.99,1.5767,29.6,23.95,48.91,602.93,0,0.5293,63.42
2024-06-10 17:00:00,2024-06-10,17,6,Monday,1,1135.27,600.0,64.48,1799.74,1.5853,30.89,24.44,46.14,645.52,0,0.5686,63.08
2024-06-10 18:00:00,2024-06-10,18,6,Monday,1,1074.69,600.0,61.66,1736.35,1.6157,29.53,22.76,46.34,634.82,0,0.5907,61.89
2024-06-10 19:00:00,2024-06-10,19,6,Monday,1,1003.29,600.0,65.35,1668.64,1.6632,30.8,25.81,43.96,670.52,0,0.6683,60.13
2024-06-10 20:00:00,2024-06-10,20,6,Monday,1,1028.08,572.13,65.56,1665.77,1.6203,28.12,25.12,51.07,577.63,0,0.5619,61.72
2024-06-10 21:00:00,2024-06-10,21,6,Monday,1,1046.09,600.0,51.36,1697.45,1.6227,29.69,25.25,45.74,630.31,0,0.6025,61.63
2024-06-10 22:00:00,2024-06-10,22,6,Monday,1,964.12,566.51,66.75,1597.38,1.6568,28.06,23.75,42.67,592.68,0,0.6147,60.36
2024-06-10 23:00:00,2024-06-10,23,6,Monday,1,1025.14,531.92,64.75,1621.81,1.582,24.26,24.43,49.83,513.97,0,0.5014,63.21
2024-06-11 00:00:00,2024-06-11,0,6,Tuesday,1,1034.29,558.82,58.15,1651.26,1.5965,21.41,24.81,44.0,581.44,0,0.5622,62.64
2024-06-11 01:00:00,2024-06-11,1,6,Tuesday,1,1055.49,584.04,61.75,1701.28,1.6118,27.94,25.48,44.84,588.83,0,0.5579,62.04
2024-06-11 02:00:00,2024-06-11,2,6,Tuesday,1,1050.79,600.0,59.38,1710.17,1.6275,28.39,25.4,43.98,605.34,0,0.5761,61.44
2024-06-11 03:00:00,2024-06-11,3,6,Tuesday,1,1047.48,558.77,63.08,1669.33,1.5937,23.73,23.95,53.0,561.9,0,0.5364,62.75
2024-06-11 04:00:00,2024-06-11,4,6,Tuesday,1,1006.0,600.0,58.14,1664.14,1.6542,30.52,24.79,44.4,616.14,0,0.6125,60.45
2024-06-11 05:00:00,2024-06-11,5,6,Tuesday,1,972.76,555.4,62.39,1590.55,1.6351,29.47,22.11,46.2,603.37,0,0.6203,61.16
2024-06-11 06:00:00,2024-06-11,6,6,Tuesday,1,1018.21,577.25,60.34,1655.79,1.6262,30.32,23.33,31.87,613.54,0,0.6026,61.49
2024-06-11 07:00:00,2024-06-11,7,6,Tuesday,1,1060.05,600.0,57.84,1717.89,1.6206,34.52,25.45,44.42,612.73,0,0.578,61.71
2024-06-11 08:00:00,2024-06-11,8,6,Tuesday,1,1171.8,600.0,60.95,1832.75,1.564,35.19,26.55,45.88,620.13,0,0.5292,63.94
2024-06-11 09:00:00,2024-06-11,9,6,Tuesday,1,1151.32,600.0,73.53,1824.85,1.585,34.84,25.84,52.23,663.65,0,0.5764,63.09
2024-06-11 10:00:00,2024-06-11,10,6,Tuesday,1,1142.88,600.0,56.57,1799.45,1.5745,35.28,24.77,48.28,641.53,0,0.5613,63.51
2024-06-11 11:00:00,2024-06-11,11,6,Tuesday,1,1141.39,600.0,58.75,1800.14,1.5771,36.06,24.19,44.71,658.96,0,0.5773,63.41
2024-06-11 12:00:00,2024-06-11,12,6,Tuesday,1,1113.32,600.0,56.66,1769.98,1.5898,34.2,25.7,44.03,657.57,0,0.5906,62.9
2024-06-11 13:00:00,2024-06-11,13,6,Tuesday,1,1126.1,600.0,57.18,1783.28,1.5836,34.72,25.19,33.18,631.04,0,0.5604,63.15
2024-06-11 14:00:00,2024-06-11,14,6,Tuesday,1,1180.07,600.0,64.08,1844.15,1.5627,32.53,24.19,41.76,616.59,0,0.5225,63.99
2024-06-11 15:00:00,2024-06-11,15,6,Tuesday,1,1101.72,600.0,63.58,1765.3,1.6023,32.87,25.24,45.39,656.83,0,0.5962,62.41
2024-06-11 16:00:00,2024-06-11,16,6,Tuesday,1,1178.44,600.0,59.97,1838.41,1.56,31.77,25.77,34.64,630.75,0,0.5352,64.1
2024-06-11 17:00:00,2024-06-11,17,6,Tuesday,1,1120.34,600.0,65.13,1785.47,1.5937,30.02,23.41,46.67,654.04,0,0.5838,62.75
2024-06-11 18:00:00,2024-06-11,18,6,Tuesday,1,1169.76,600.0,63.97,1833.73,1.5676,30.27,24.91,51.47,643.8,0,0.5504,63.79
2024-06-11 19:00:00,2024-06-11,19,6,Tuesday,1,987.8,554.5,59.19,1601.49,1.6213,28.06,25.39,51.77,590.81,0,0.5981,61.68
2024-06-11 20:00:00,2024-06-11,20,6,Tuesday,1,1047.58,600.0,52.33,1699.91,1.6227,28.5,26.05,41.25,661.03,0,0.631,61.63
2024-06-11 21:00:00,2024-06-11,21,6,Tuesday,1,1007.9,533.89,64.15,1605.94,1.5934,23.22,23.67,52.86,531.82,0,0.5277,62.76
2024-06-11 22:00:00,2024-06-11,22,6,Tuesday,1,987.54,567.79,60.85,1616.18,1.6366,25.44,23.37,44.28,572.0,0,0.5792,61.1
2024-06-11 23:00:00,2024-06-11,23,6,Tuesday,1,1036.56,563.99,60.11,1660.66,1.6021,25.43,22.87,40.33,591.15,0,0.5703,62.42
2024-06-12 00:00:00,2024-06-12,0,6,Wednesday,1,1060.28,548.91,57.67,1666.86,1.5721,24.38,24.88,42.89,560.09,0,0.5282,63.61
2024-06-12 01:00:00,2024-06-12,1,6,Wednesday,1,1004.65,519.52,63.72,1587.89,1.5805,24.83,22.87,45.23,525.54,0,0.5231,63.27
2024-06-12 02:00:00,2024-06-12,2,6,Wednesday,1,985.03,487.47,61.74,1534.25,1.5576,22.5,23.39,33.91,489.39,0,0.4968,64.2
2024-06-12 03:00:00,2024-06-12,3,6,Wednesday,1,1027.24,600.0,58.82,1686.06,1.6413,27.18,26.17,50.22,589.48,0,0.5738,60.93
2024-06-12 04:00:00,2024-06-12,4,6,Wednesday,1,1027.38,580.79,53.87,1662.04,1.6177,28.8,23.86,35.43,610.57,0,0.5943,61.82
2024-06-12 05:00:00,2024-06-12,5,6,Wednesday,1,1046.45,600.0,65.34,1711.79,1.6358,29.69,24.67,43.95,642.33,0,0.6138,61.13
2024-06-12 06:00:00,2024-06-12,6,6,Wednesday,1,1058.49,600.0,63.02,1721.51,1.6264,32.08,26.16,50.19,638.98,0,0.6037,61.49
2024-06-12 07:00:00,2024-06-12,7,6,Wednesday,1,1028.22,600.0,61.28,1689.49,1.6431,31.7,24.82,44.89,654.1,0,0.6361,60.86
2024-06-12 08:00:00,2024-06-12,8,6,Wednesday,1,1185.67,600.0,46.72,1832.38,1.5454,33.46,25.59,47.58,646.14,0,0.545,64.71
2024-06-12 09:00:00,2024-06-12,9,6,Wednesday,1,1136.73,600.0,59.81,1796.54,1.5804,33.85,24.69,51.4,643.38,0,0.566,63.28
2024-06-12 10:00:00,2024-06-12,10,6,Wednesday,1,1119.61,600.0,58.79,1778.4,1.5884,35.71,23.86,49.11,664.87,0,0.5938,62.96
2024-06-12 11:00:00,2024-06-12,11,6,Wednesday,1,1081.65,600.0,56.91,3083.77,2.851,31.68,25.53,46.31,633.63,1,0.5858,35.08
2024-06-12 12:00:00,2024-06-12,12,6,Wednesday,1,1122.12,600.0,63.77,1785.89,1.5915,33.21,26.53,58.84,644.87,0,0.5747,62.83
2024-06-12 13:00:00,2024-06-12,13,6,Wednesday,1,1119.91,600.0,63.57,1783.48,1.5925,38.0,25.42,37.86,668.18,0,0.5966,62.79
2024-06-12 14:00:00,2024-06-12,14,6,Wednesday,1,1158.81,600.0,62.18,1820.99,1.5714,29.41,25.63,47.04,600.81,0,0.5185,63.64
2024-06-12 15:00:00,2024-06-12,15,6,Wednesday,1,1143.87,600.0,65.19,1809.06,1.5815,33.26,25.65,47.89,651.84,0,0.5699,63.23
2024-06-12 16:00:00,2024-06-12,16,6,Wednesday,1,1094.62,600.0,54.89,1749.51,1.5983,34.84,26.68,36.09,631.49,0,0.5769,62.57
2024-06-12 17:00:00,2024-06-12,17,6,Wednesday,1,1135.17,600.0,57.73,1792.9,1.5794,31.11,24.7,41.94,627.93,0,0.5532,63.32
2024-06-12 18:00:00,2024-06-12,18,6,Wednesday,1,1150.15,600.0,60.37,1810.52,1.5742,29.19,22.8,39.76,667.71,0,0.5805,63.52
2024-06-12 19:00:00,2024-06-12,19,6,Wednesday,1,1075.84,600.0,56.89,1732.73,1.6106,28.96,26.28,45.25,646.58,0,0.601,62.09
2024-06-12 20:00:00,2024-06-12,20,6,Wednesday,1,1056.63,594.8,63.64,1715.06,1.6232,26.79,23.44,43.07,595.46,0,0.5635,61.61
2024-06-12 21:00:00,2024-06-12,21,6,Wednesday,1,1052.83,581.06,57.39,1691.27,1.6064,26.53,24.15,54.81,578.23,0,0.5492,62.25
2024-06-12 22:00:00,2024-06-12,22,6,Wednesday,1,1031.8,555.51,66.49,1653.8,1.6028,24.3,23.33,50.55,558.41,0,0.5412,62.39
2024-06-12 23:00:00,2024-06-12,23,6,Wednesday,1,1041.65,553.55,55.34,1650.55,1.5846,27.39,23.29,46.52,584.11,0,0.5608,63.11
2024-06-13 00:00:00,2024-06-13,0,6,Thursday,1,1067.49,576.84,70.66,1714.99,1.6066,27.85,25.46,44.78,564.86,0,0.5291,62.24
2024-06-13 01:00:00,2024-06-13,1,6,Thursday,1,990.02,552.46,70.15,1612.62,1.6289,24.9,24.76,33.84,558.44,0,0.5641,61.39
2024-06-13 02:00:00,2024-06-13,2,6,Thursday,1,1019.52,529.42,59.53,1608.47,1.5777,22.9,22.76,36.38,561.44,0,0.5507,63.38
2024-06-13 03:00:00,2024-06-13,3,6,Thursday,1,1006.82,551.37,65.73,1623.92,1.6129,25.42,25.28,47.18,562.06,0,0.5583,62.0
2024-06-13 04:00:00,2024-06-13,4,6,Thursday,1,1041.37,579.44,58.0,1678.82,1.6121,27.13,24.35,46.03,579.8,0,0.5568,62.03
2024-06-13 05:00:00,2024-06-13,5,6,Thursday,1,1066.91,597.5,65.07,1729.48,1.621,29.72,26.83,36.17,602.25,0,0.5645,61.69
2024-06-13 06:00:00,2024-06-13,6,6,Thursday,1,1012.09,558.75,59.12,1629.96,1.6105,27.98,23.81,48.09,562.3,0,0.5556,62.09
2024-06-13 07:00:00,2024-06-13,7,6,Thursday,1,958.29,541.2,53.57,1553.06,1.6207,29.76,23.39,42.92,607.26,0,0.6337,61.7
2024-06-13 08:00:00,2024-06-13,8,6,Thursday,1,1117.63,600.0,42.34,1759.97,1.5747,33.52,24.65,39.45,652.08,0,0.5834,63.5
2024-06-13 09:00:00,2024-06-13,9,6,Thursday,1,1157.4,600.0,58.66,1816.06,1.5691,35.41,24.11,46.18,655.72,0,0.5665,63.73
2024-06-13 10:00:00,2024-06-13,10,6,Thursday,1,1146.13,600.0,61.4,1807.52,1.5771,33.09,25.57,47.84,662.37,0,0.5779,63.41
2024-06-13 11:00:00,2024-06-13,11,6,Thursday,1,1142.85,600.0,66.65,1809.5,1.5833,32.16,24.33,41.64,656.94,0,0.5748,63.16
2024-06-13 12:00:00,2024-06-13,12,6,Thursday,1,1121.6,600.0,60.18,1781.78,1.5886,41.57,24.74,48.18,686.25,0,0.6118,62.95
2024-06-13 13:00:00,2024-06-13,13,6,Thursday,1,1091.63,600.0,65.01,1756.64,1.6092,36.4,25.49,41.17,672.55,0,0.6161,62.14
2024-06-13 14:00:00,2024-06-13,14,6,Thursday,1,1145.46,600.0,57.73,1803.19,1.5742,33.8,27.0,42.33,623.88,0,0.5447,63.52
2024-06-13 15:00:00,2024-06-13,15,6,Thursday,1,1104.97,600.0,58.31,1763.29,1.5958,35.27,24.34,32.52,654.41,0,0.5922,62.66
2024-06-13 16:00:00,2024-06-13,16,6,Thursday,1,1195.52,600.0,65.27,1860.79,1.5565,32.25,24.47,46.68,638.8,0,0.5343,64.25
2024-06-13 17:00:00,2024-06-13,17,6,Thursday,1,1147.12,600.0,47.68,1794.79,1.5646,33.03,24.41,36.74,617.16,0,0.538,63.91
2024-06-13 18:00:00,2024-06-13,18,6,Thursday,1,1112.58,596.54,60.06,1769.18,1.5902,30.32,25.4,40.05,620.92,0,0.5581,62.89
2024-06-13 19:00:00,2024-06-13,19,6,Thursday,1,1011.66,600.0,58.0,1669.66,1.6504,28.89,24.53,42.44,664.23,0,0.6566,60.59
2024-06-13 20:00:00,2024-06-13,20,6,Thursday,1,1027.21,558.6,66.8,1652.61,1.6088,27.27,23.29,50.5,592.02,0,0.5763,62.16
2024-06-13 21:00:00,2024-06-13,21,6,Thursday,1,1022.81,541.81,57.36,1621.99,1.5858,23.57,23.95,42.21,549.3,0,0.537,63.06
2024-06-13 22:00:00,2024-06-13,22,6,Thursday,1,1063.51,600.0,62.58,1726.09,1.623,29.55,25.6,50.85,605.92,0,0.5697,61.61
2024-06-13 23:00:00,2024-06-13,23,6,Thursday,1,1035.59,577.97,64.61,1678.17,1.6205,23.29,24.09,37.45,613.6,0,0.5925,61.71
2024-06-14 00:00:00,2024-06-14,0,6,Friday,1,1008.05,509.46,52.54,1570.05,1.5575,22.28,23.3,47.44,539.14,0,0.5348,64.21
2024-06-14 01:00:00,2024-06-14,1,6,Friday,1,1086.71,569.38,59.3,1715.39,1.5785,24.74,24.67,49.24,592.35,0,0.5451,63.35
2024-06-14 02:00:00,2024-06-14,2,6,Friday,1,1031.48,578.64,57.84,1667.96,1.6171,23.75,24.58,44.59,573.2,0,0.5557,61.84
2024-06-14 03:00:00,2024-06-14,3,6,Friday,1,1053.07,588.74,64.73,1706.53,1.6205,26.36,25.11,50.36,557.8,0,0.5297,61.71
2024-06-14 04:00:00,2024-06-14,4,6,Friday,1,1011.75,598.54,63.38,1673.67,1.6542,28.88,24.13,43.33,650.04,0,0.6425,60.45
2024-06-14 05:00:00,2024-06-14,5,6,Friday,1,1040.89,588.86,58.83,1688.59,1.6223,30.7,23.74,45.35,652.24,0,0.6266,61.64
2024-06-14 06:00:00,2024-06-14,6,6,Friday,1,1039.33,600.0,54.76,1694.1,1.63,31.63,24.21,31.22,637.9,0,0.6138,61.35
2024-06-14 07:00:00,2024-06-14,7,6,Friday,1,973.31,582.76,65.19,1621.27,1.6657,30.68,22.33,42.47,593.33,0,0.6096,60.03
2024-06-14 08:00:00,2024-06-14,8,6,Friday,1,1190.46,600.0,59.66,1850.12,1.5541,32.6,23.83,39.35,650.22,0,0.5462,64.35
2024-06-14 09:00:00,2024-06-14,9,6,Friday,1,1168.72,600.0,51.91,1820.63,1.5578,34.35,25.71,49.66,647.55,0,0.5541,64.19
2024-06-14 10:00:00,2024-06-14,10,6,Friday,1,1118.08,600.0,52.34,1770.42,1.5834,30.81,25.68,49.13,665.79,0,0.5955,63.16
2024-06-14 11:00:00,2024-06-14,11,6,Friday,1,1096.93,600.0,62.19,1759.12,1.6037,35.97,23.7,50.9,659.43,0,0.6012,62.36
2024-06-14 12:00:00,2024-06-14,12,6,Friday,1,1140.43,600.0,53.62,1794.05,1.5731,32.09,23.31,33.25,637.97,0,0.5594,63.57
2024-06-14 13:00:00,2024-06-14,13,6,Friday,1,1132.6,600.0,69.3,1801.9,1.5909,38.91,25.04,45.92,665.09,0,0.5872,62.86
2024-06-14 14:00:00,2024-06-14,14,6,Friday,1,1140.67,600.0,55.31,1795.98,1.5745,33.52,25.54,46.67,640.67,0,0.5617,63.51
2024-06-14 15:00:00,2024-06-14,15,6,Friday,1,1135.75,600.0,60.0,1795.75,1.5811,33.17,24.23,35.6,623.73,0,0.5492,63.25
2024-06-14 16:00:00,2024-06-14,16,6,Friday,1,1145.19,600.0,60.8,1805.98,1.577,30.96,24.42,37.74,655.42,0,0.5723,63.41
2024-06-14 17:00:00,2024-06-14,17,6,Friday,1,1173.42,600.0,56.35,1829.77,1.5594,30.03,25.79,55.76,604.65,0,0.5153,64.13
2024-06-14 18:00:00,2024-06-14,18,6,Friday,1,1147.04,600.0,48.8,1795.84,1.5656,34.55,26.69,48.77,650.26,0,0.5669,63.87
2024-06-14 19:00:00,2024-06-14,19,6,Friday,1,998.51,572.81,60.95,1632.27,1.6347,30.59,23.88,43.22,617.79,0,0.6187,61.17
2024-06-14 20:00:00,2024-06-14,20,6,Friday,1,1070.88,590.79,56.23,1717.91,1.6042,24.4,25.39,50.49,562.43,0,0.5252,62.34
2024-06-14 21:00:00,2024-06-14,21,6,Friday,1,1079.22,600.0,60.58,1739.8,1.6121,29.47,24.98,38.94,616.03,0,0.5708,62.03
2024-06-14 22:00:00,2024-06-14,22,6,Friday,1,1124.56,600.0,59.39,1783.95,1.5864,28.06,26.11,46.32,623.69,0,0.5546,63.04
2024-06-14 23:00:00,2024-06-14,23,6,Friday,1,996.3,529.43,61.32,1587.04,1.5929,24.61,22.47,48.63,545.3,0,0.5473,62.78
2024-06-15 00:00:00,2024-06-15,0,6,Saturday,0,887.29,514.54,67.81,1469.63,1.6563,25.61,23.32,37.92,539.24,0,0.6077,60.38
2024-06-15 01:00:00,2024-06-15,1,6,Saturday,0,817.54,499.49,57.27,1374.29,1.681,25.14,22.36,40.32,497.48,0,0.6085,59.49
2024-06-15 02:00:00,2024-06-15,2,6,Saturday,0,896.59,555.42,57.66,1509.67,1.6838,29.62,24.06,44.83,567.54,0,0.633,59.39
2024-06-15 03:00:00,2024-06-15,3,6,Saturday,0,863.55,513.24,51.67,1428.47,1.6542,24.87,24.16,50.88,547.41,0,0.6339,60.45
2024-06-15 04:00:00,2024-06-15,4,6,Saturday,0,937.7,570.78,59.02,1567.5,1.6716,27.79,24.41,53.24,615.11,0,0.656,59.82
2024-06-15 05:00:00,2024-06-15,5,6,Saturday,0,856.76,509.69,62.05,1428.51,1.6673,27.85,22.45,52.98,570.08,0,0.6654,59.98
2024-06-15 06:00:00,2024-06-15,6,6,Saturday,0,829.32,484.23,57.58,1371.14,1.6533,27.13,23.61,48.79,522.01,0,0.6294,60.49
2024-06-15 07:00:00,2024-06-15,7,6,Saturday,0,865.86,587.72,62.08,1515.66,1.7505,35.68,25.28,45.3,660.59,0,0.7629,57.13
2024-06-15 08:00:00,2024-06-15,8,6,Saturday,0,920.74,556.76,59.11,1536.61,1.6689,30.14,24.39,59.19,565.03,0,0.6137,59.92
2024-06-15 09:00:00,2024-06-15,9,6,Saturday,0,1002.53,600.0,53.49,1656.02,1.6518,33.98,23.81,46.23,624.09,0,0.6225,60.54
2024-06-15 10:00:00,2024-06-15,10,6,Saturday,0,918.05,546.62,61.56,1526.22,1.6625,30.85,24.44,47.93,584.16,0,0.6363,60.15
2024-06-15 11:00:00,2024-06-15,11,6,Saturday,0,980.85,600.0,58.97,1639.82,1.6718,34.03,24.36,50.95,647.99,0,0.6606,59.82
2024-06-15 12:00:00,2024-06-15,12,6,Saturday,0,917.67,600.0,60.61,2387.66,2.6019,35.84,24.02,40.42,650.05,1,0.7084,38.43
2024-06-15 13:00:00,2024-06-15,13,6,Saturday,0,970.39,600.0,57.17,1627.56,1.6772,33.18,24.09,50.11,639.54,0,0.6591,59.62
2024-06-15 14:00:00,2024-06-15,14,6,Saturday,0,1029.3,600.0,56.72,1686.02,1.638,35.5,25.6,40.72,632.7,0,0.6147,61.05
2024-06-15 15:00:00,2024-06-15,15,6,Saturday,0,990.82,595.42,60.79,1647.02,1.6623,33.0,25.38,49.86,629.4,0,0.6352,60.16
2024-06-15 16:00:00,2024-06-15,16,6,Saturday,0,954.1,600.0,58.85,1612.94,1.6905,34.82,25.03,50.37,626.83,0,0.657,59.15
2024-06-15 17:00:00,2024-06-15,17,6,Saturday,0,979.06,600.0,68.62,1647.69,1.6829,34.02,22.86,48.28,672.95,0,0.6873,59.42
2024-06-15 18:00:00,2024-06-15,18,6,Saturday,0,980.54,600.0,63.99,1644.53,1.6772,28.83,26.09,46.15,602.81,0,0.6148,59.62
2024-06-15 19:00:00,2024-06-15,19,6,Saturday,0,894.18,542.4,62.73,1499.3,1.6767,28.86,24.71,52.37,591.73,0,0.6618,59.64
2024-06-15 20:00:00,2024-06-15,20,6,Saturday,0,838.99,490.14,59.11,1388.25,1.6547,27.87,22.26,37.58,530.21,0,0.632,60.43
2024-06-15 21:00:00,2024-06-15,21,6,Saturday,0,897.78,540.95,49.87,1488.6,1.6581,27.7,25.19,42.5,581.68,0,0.6479,60.31
